timestamp,contact_1,contact_2,contact_3,contact_4
1742312695.1685064,50,17,18,54
1742312695.170503,50,17,18,54
1742312695.1724858,50,17,18,54
1742312695.1744974,50,17,18,54
1742312695.1765032,49,17,18,54
1742312695.1784792,49,17,18,54
1742312695.1804955,49,17,18,54
1742312695.1825213,48,17,41,56
1742312695.1844819,48,17,41,56
1742312695.1864948,48,17,41,56
1742312695.1966991,46,17,66,56
1742312695.196866,46,17,66,56
1742312695.1970356,46,17,66,56
1742312695.1971815,46,38,69,54
1742312695.1972566,46,38,69,54
1742312695.1984794,46,38,69,54
1742312695.2004793,45,68,60,54
1742312695.2024913,45,68,60,48
1742312695.2044823,45,68,60,48
1742312695.2077265,31,78,46,25
1742312695.2088985,31,78,46,25
1742312695.2105806,31,78,46,25
1742312695.212475,19,66,42,16
1742312695.214515,19,66,42,16
1742312695.216513,19,66,42,16
1742312695.21852,18,52,49,16
1742312695.2205498,18,52,49,16
1742312695.2224872,18,52,49,16
1742312695.2244925,18,44,50,15
1742312695.2265022,18,44,50,15
1742312695.2284753,18,44,50,15
1742312695.230537,17,38,48,15
1742312695.2325013,17,38,48,15
1742312695.2344868,17,38,48,15
1742312695.2364829,17,36,48,15
1742312695.2384844,17,36,48,15
1742312695.2404888,17,36,48,15
1742312695.242513,17,37,49,15
1742312695.2445123,17,37,49,15
1742312695.2465599,17,37,49,15
1742312695.2485538,17,41,49,15
1742312695.2504976,17,41,49,15
1742312695.2524724,17,41,49,15
1742312695.2544734,17,45,49,15
1742312695.256467,17,45,49,15
1742312695.2584798,17,45,49,15
1742312695.2604709,17,46,50,15
1742312695.2625608,17,46,50,15
1742312695.264502,17,46,50,15
1742312695.2667284,17,48,50,15
1742312695.2685115,17,48,50,15
1742312695.2704995,17,48,50,15
1742312695.2724998,17,49,50,16
1742312695.2744868,17,49,50,16
1742312695.2765074,17,49,50,16
1742312695.278518,17,52,52,16
1742312695.2804973,17,52,52,16
1742312695.2824764,17,52,52,16
1742312695.2844715,17,53,52,16
1742312695.286486,17,53,52,16
1742312695.288523,17,53,52,16
